0.042429663	-0.042584118	0.015696326	0.05344436	-0.006982935	0.01005491	0.06761273	-0.03256504	-0.05702016	-0.022300096	-0.022634778	-0.07595294	0.009471926	0.032689963	-0.063813396	-0.09837575
0.114944905	-0.14668894	0.15781358	0.053789604	-0.02416596	-0.06543772	-0.022366362	0.009186197	-0.10416684	-0.12568705	0.1032638	-0.1791167	-0.0035078956	0.040614184	-0.11935876	-0.16165705
0.20516124	-0.2188989	0.27103662	-0.07101067	-0.13094746	-0.13399418	-0.056304827	-0.112449475	-0.24476205	-0.13161694	0.1312185	-0.2522309	0.057255384	0.11348916	-0.14746375	-0.23295656
-0.52405244	0.46148044	-0.43253157	0.23361382	0.3387328	0.3946209	0.31730506	0.28109637	0.5336396	-0.20299055	-0.40968242	0.49181506	-0.2947623	-0.3653689	0.40790263	0.45850196
0.0035921093	0.015496259	0.043111973	0.07533165	0.0025847245	0.06267172	0.105101675	0.039556272	0.00010472757	-0.05935912	-0.06275042	-0.031173991	-0.014737443	-0.038448647	0.05397641	-0.054019015
0.028908713	-0.09841993	0.059610385	-0.07728468	-0.041302387	-0.02168202	-0.028885234	-0.08305322	-0.03704877	0.048827585	0.085418895	-0.053322364	-0.0059985835	0.074045554	-0.10555869	-0.10277645
-0.48993105	0.4346985	-0.4191232	0.24695072	0.3613487	0.4157942	0.3927246	0.2861299	0.45789704	-0.24844475	-0.41026333	0.45544288	-0.30463055	-0.4467279	0.43187487	0.47816154
0.010099296	-0.08245467	0.1192432	-0.030789569	-2.3319197e-05	-0.066938445	0.027993144	-0.08345811	-0.07003168	-0.00371109	0.024496602	-0.027646068	0.0026471196	0.031933423	-0.046112705	-0.045473408
-0.4171591	0.3537547	-0.35681278	0.16926228	0.26424792	0.315837	0.29660967	0.20804136	0.4233567	-0.1821797	-0.32137325	0.44187644	-0.24798073	-0.36407766	0.31358856	0.44411433
0.046269383	-0.00013548644	-0.022659896	0.043888733	-0.014143775	0.011290882	-0.030682238	-0.010308999	-0.013535571	-0.041807525	-0.018934507	0.009712259	-0.012895	0.008918531	-0.04724896	-0.029916212
-0.47943428	0.42082882	-0.44730705	0.30413032	0.34330663	0.3560834	0.3534911	0.3411114	0.5382359	-0.25443017	-0.47184324	0.45221606	-0.30457306	-0.44826105	0.4133788	0.41631642
0.11525275	-0.108530946	0.07849758	-0.058984723	-0.10635408	-0.10284275	0.0056467988	-0.026384678	-0.11273609	0.006499061	0.087649725	-0.13840503	0.07060531	0.074857496	-0.07507635	-0.1459135
-0.28089386	0.27975222	-0.27775866	0.07576286	0.21086636	0.1886512	0.17668563	0.13868076	0.2574972	-0.056360435	-0.21825561	0.2835382	-0.14100154	-0.21360487	0.18875608	0.28276214
0.29705936	-0.30012512	0.38592726	-0.15663712	-0.19314533	-0.3270169	-0.19024967	-0.20483792	-0.3805705	-0.03349241	0.33407843	-0.37447998	0.17303374	0.29249853	-0.35663614	-0.320189
0.04120592	-0.012667416	0.031024283	0.0474406	-0.032665428	-0.07313603	0.025720876	-0.008822826	-0.006217627	-0.0043077115	0.016449668	-0.010223876	0.035294734	-0.00033309383	0.0010400985	-0.07796684
0.01793448	0.001493904	0.029619318	0.04862797	-0.014112465	-0.0029999681	0.04417429	0.046063565	0.025479347	-0.02831768	-0.008416216	0.06121689	-0.074634925	-0.07111638	-0.032118134	-0.035295136
0.12436078	-0.106797546	0.132507	-0.1318801	-0.13085063	-0.09535335	-0.07224915	-0.057808734	-0.070311196	0.08473014	0.049212296	-0.08220236	0.10789684	0.059235167	-0.06403829	-0.113019116
-0.046322655	0.08604561	-0.09744373	-0.03295083	0.042162884	-0.009478354	-0.022137467	0.0059305043	0.09886208	0.03437749	-0.06317632	0.14626925	-0.03702664	-0.021065643	0.051879082	0.102509536
0.017535448	-0.010788084	-0.029288044	0.09206334	0.010122597	0.037499122	0.016288942	0.033699084	-0.010326204	-0.05738522	0.03428658	-0.06745263	-0.008442963	0.043735705	-0.050915495	-0.08537188
-0.31120262	0.2528665	-0.3033849	0.18395725	0.19045635	0.20310546	0.19712132	0.23011763	0.28218183	-0.09134583	-0.297909	0.2521455	-0.19812047	-0.25561833	0.28957814	0.29333806
-0.058216285	0.08111936	-0.06974699	0.079512395	0.04876178	0.10917764	0.095126174	0.010158767	0.1050985	-0.07793628	-0.08176864	0.10427521	-0.020278294	-0.12591384	0.09504494	0.09600568
0.066781536	0.017884064	0.054853246	0.0071679894	-0.07097764	-0.009182527	0.0030102683	-0.05710836	-0.0014591557	-0.032305267	0.0013188553	-0.006561068	-0.0013809723	0.06132315	-0.030240767	-0.029032355
0.07785807	-0.039547343	0.04210737	0.06710123	-0.041269924	-0.042858828	-0.016398074	-0.04035434	-0.10179462	-0.076516286	-0.011498491	-0.05804439	-0.01975193	0.014401076	-0.046137754	-0.076995656
0.038829155	-0.0151178	0.06960943	0.063718304	0.025718432	0.0020117052	-0.008492217	0.007024904	-0.023756864	-0.08714753	0.038233254	-0.08829772	-0.04924858	0.019793851	-0.023929426	-0.11310646
-0.053198025	0.0435354	-0.030018497	0.057045687	0.054928232	0.039998207	0.0061263004	-0.020338869	-0.0017780351	-0.055119608	-0.04799771	0.014774849	-0.037978385	-0.045506284	0.05463516	-0.048740927
-0.3875723	0.39612868	-0.37728754	0.23182583	0.25291556	0.35589823	0.33714864	0.30558264	0.40004945	-0.2832105	-0.3375069	0.43291995	-0.27543256	-0.33452362	0.39266613	0.355501
-0.10225813	0.03614991	-0.035244565	0.11067634	0.11119831	0.048582297	0.14931227	0.10018712	0.09538599	-0.17575225	-0.0724999	0.09335044	-0.062090904	-0.10861605	0.037217822	0.12516347
0.091283135	-0.13016191	0.12790316	-0.074043915	-0.058415424	-0.08326116	-0.087968476	-0.13107044	-0.13295557	0.120781206	0.117608465	-0.0886063	0.0732536	0.1375918	-0.14899915	-0.07723388
0.20163678	-0.23323871	0.15782964	-0.22657573	-0.21985793	-0.20860925	-0.2172597	-0.24424864	-0.22724509	0.25241974	0.24084075	-0.2652391	0.20036602	0.17926931	-0.1859892	-0.1857475
-0.3581551	0.30127093	-0.268728	0.20738712	0.24929994	0.26580992	0.2582386	0.2539302	0.3448484	-0.14704953	-0.3160382	0.37371218	-0.23718701	-0.25180453	0.31182143	0.3507344
